emp_no,first_name,last_name,from_date,to_date
222627,Candido,Dulay,1987-07-04,1993-07-03
222627,Candido,Dulay,1993-07-03,9999-01-01
222643,Shounak,Landherr,1997-03-12,9999-01-01
222653,Zissis,Schahn,1992-07-27,2001-07-27
222653,Zissis,Schahn,2001-07-27,9999-01-01
222660,Moriyoshi,Swiss,1985-03-26,9999-01-01
222667,Shigenori,Mattern,1993-04-23,9999-01-01
222667,Shigenori,Mattern,1988-04-23,1993-04-23
222674,Turgut,Kitsuregawa,1985-06-21,1991-06-21
222674,Turgut,Kitsuregawa,1991-06-21,9999-01-01
222685,Anneli,Lagarias,1987-07-06,9999-01-01
222688,Bader,Thummel,1987-06-21,1998-02-24
222690,Takahiro,Boreale,1987-10-26,1993-10-25
222690,Takahiro,Boreale,1993-10-25,9999-01-01
222702,Dmitry,Barbanera,1985-02-10,1992-02-11
222702,Dmitry,Barbanera,1992-02-11,9999-01-01
222709,Teruyuki,Wossner,1999-01-20,9999-01-01
222720,Dayanand,Montresor,1998-12-30,9999-01-01
222723,Shiv,Piveteau,1985-04-09,1985-08-07
222726,Kristina,Steenbeek,1989-07-19,1994-07-19
222726,Kristina,Steenbeek,1994-07-19,9999-01-01
222730,Elgin,Feldhoffer,1986-10-23,1990-05-26
222735,Tesuro,Tagansky,1996-04-10,1996-05-26
222736,Nevin,Sevcikova,1987-11-13,9999-01-01
222738,Arne,Bauknecht,1992-07-19,1999-07-20
222738,Arne,Bauknecht,1999-07-20,9999-01-01
222741,Godehard,Rullman,1986-02-08,1986-10-02
222744,Theirry,Nitsch,1990-08-02,9999-01-01
222744,Theirry,Nitsch,1985-08-02,1990-08-02
222764,Kristina,Francisci,1994-03-14,9999-01-01
222764,Kristina,Francisci,1987-03-14,1994-03-14
222768,Shimshon,Beetstra,1987-04-17,1993-04-16
222768,Shimshon,Beetstra,1993-04-16,9999-01-01
222799,Morrie,Doering,1996-05-27,1996-07-24
222802,Emdad,Siksek,1988-08-31,1996-08-31
222802,Emdad,Siksek,1996-08-31,9999-01-01
222815,Boriana,Kossowski,1997-08-02,1998-06-10
222832,Gopalakrishnan,Kalorkoti,1989-09-02,1997-09-02
222832,Gopalakrishnan,Kalorkoti,1997-09-02,9999-01-01
222836,Ishfaq,Aloia,1997-08-11,9999-01-01
222836,Ishfaq,Aloia,1988-08-11,1997-08-11
222843,Morris,Schnabel,1997-05-08,9999-01-01
222843,Morris,Schnabel,1991-05-09,1997-05-08
222845,Werner,Gurbaxani,1985-09-05,1990-09-05
222845,Werner,Gurbaxani,1990-09-05,2001-04-21
222899,Yoshimitsu,Peres,1985-02-05,1993-02-05
222899,Yoshimitsu,Peres,1993-02-05,9999-01-01
222910,Barry,Isaac,1987-06-07,1994-06-07
222910,Barry,Isaac,1994-06-07,2001-06-07
222910,Barry,Isaac,2001-06-07,2002-06-09
222915,Teiji,McFarlan,1987-10-27,9999-01-01
222922,Mingzeng,Mungall,1998-07-20,9999-01-01
222925,Shrikanth,Karunanithi,1999-10-08,9999-01-01
222925,Shrikanth,Karunanithi,1992-10-07,1999-10-08
222929,Shigehiro,Murtha,1992-02-03,9999-01-01
222929,Shigehiro,Murtha,1987-02-03,1992-02-03
222935,Aiichiro,Chiola,1988-10-23,1997-10-23
222935,Aiichiro,Chiola,1997-10-23,9999-01-01
222949,Steve,Vieri,1987-09-26,1993-09-27
222954,Persi,Pleszkun,1994-03-03,9999-01-01
222960,Jaroslava,Garnick,1991-01-16,1998-01-16
222960,Jaroslava,Garnick,1998-01-16,9999-01-01
222964,Shugo,Pappas,1996-11-06,9999-01-01
222979,Subhankar,Markovitch,1985-08-02,9999-01-01
222994,Valeska,Munawer,1996-12-12,9999-01-01
223006,Nalini,Srimani,1991-01-24,1991-02-10
223009,Xinan,Codenie,1991-09-01,1999-09-01
223009,Xinan,Codenie,1999-09-01,9999-01-01
223016,Gro,Chaudhuri,1986-05-03,9999-01-01
223024,Chuanti,Lorin,1987-02-05,1996-02-05
223024,Chuanti,Lorin,1996-02-05,1997-11-17
223032,Alselm,Rodite,1985-03-30,9999-01-01
223046,Piyawadee,Talmor,1987-08-30,1988-08-07
223056,Martins,Makinen,1994-01-22,1995-06-22
223069,Radhia,Makrucki,2000-01-29,2002-06-03
223078,Georg,Vieri,1999-11-21,9999-01-01
223079,Radhakrishnan,Trelles,1986-07-20,1993-07-20
223079,Radhakrishnan,Trelles,1993-07-20,9999-01-01
223081,Nalini,Rusterholz,1988-10-22,9999-01-01
223091,Xinglin,Babb,1992-07-31,9999-01-01
223100,Mayumi,Speel,1999-11-28,9999-01-01
223103,Zeljko,Picaronny,1986-10-08,1995-10-08
223103,Zeljko,Picaronny,1995-10-08,9999-01-01
223108,Jouko,Rodier,1987-11-28,1992-11-27
223108,Jouko,Rodier,1992-11-27,9999-01-01
223130,Rafols,Hockney,1988-04-24,9999-01-01
223137,Khedija,Coorg,1995-05-05,9999-01-01
223140,Horward,Vadhan,1996-04-19,9999-01-01
223150,Maia,Hettesheimer,1985-06-26,1991-06-26
223150,Maia,Hettesheimer,1991-06-26,1997-09-15
223152,Kshitij,Conry,1996-10-17,9999-01-01
223196,Paloma,Sidhu,1987-03-01,1992-02-29
223196,Paloma,Sidhu,1992-02-29,9999-01-01
223198,Seshu,Pusterhofer,1987-05-22,1994-05-22
223198,Seshu,Pusterhofer,1994-05-22,9999-01-01
223213,Halsur,Legleitner,1987-03-14,1992-03-13
223213,Halsur,Legleitner,1992-03-13,9999-01-01
223222,Chinya,Krzyzanowski,1987-04-22,9999-01-01
223246,Oguz,Klerer,1998-12-13,2000-08-16
223259,Hiroyasu,Bennis,1987-07-15,1996-07-14
223259,Hiroyasu,Bennis,1996-07-14,1999-01-29
223266,Selwyn,Terlouw,2000-09-02,9999-01-01
223266,Selwyn,Terlouw,1991-09-03,2000-09-02
223272,Patricio,Kamble,1995-05-10,2000-10-31
223284,Sedat,Streng,1996-08-18,9999-01-01
223284,Sedat,Streng,1988-08-18,1996-08-18
223287,Heekeun,Luft,1995-01-31,1995-05-08
223287,Heekeun,Luft,1988-01-31,1995-01-31
223292,Kasidit,Savasere,1997-05-27,9999-01-01
223292,Kasidit,Savasere,1989-05-27,1997-05-27
223299,Doowon,Bressoud,1992-09-18,9999-01-01
223299,Doowon,Bressoud,1986-09-19,1992-09-18
223305,Manohar,Deville,1988-11-02,9999-01-01
223310,Jolita,Erdi,1998-06-28,9999-01-01
223310,Jolita,Erdi,1992-06-28,1998-06-28
223314,Tamiya,Rahier,2002-03-25,9999-01-01
223314,Tamiya,Rahier,1997-03-25,2002-03-25
223319,Ronnie,Terlouw,1985-06-05,1990-06-05
223319,Ronnie,Terlouw,1990-06-05,9999-01-01
223327,Teunis,Peron,1990-12-05,9999-01-01
223327,Teunis,Peron,1985-12-05,1990-12-05
223328,Olivera,Benaini,1998-04-10,2002-02-16
223328,Olivera,Benaini,1990-04-10,1998-04-10
223344,Perla,Eiter,1995-07-28,9999-01-01
223344,Perla,Eiter,1988-07-27,1995-07-28
223352,Jeanna,Milicic,1986-10-22,1992-10-21
223352,Jeanna,Milicic,1992-10-21,9999-01-01
223355,Hauke,Marletta,1998-03-14,9999-01-01
223379,Nahum,Dehkordi,1997-09-01,9999-01-01
223381,Masadi,Schnelling,1985-03-15,1991-03-15
223381,Masadi,Schnelling,1991-03-15,9999-01-01
223382,Zito,Beilner,1996-09-22,9999-01-01
223384,Rimon,Khalil,1999-04-05,9999-01-01
223385,Ziya,Chinen,1989-08-23,1995-08-23
223385,Ziya,Chinen,1995-08-23,9999-01-01
223387,Duke,Curless,1989-03-28,9999-01-01
223389,Shuho,Adachi,1994-08-29,9999-01-01
223390,Rasiah,Falck,1985-02-15,1994-02-15
223390,Rasiah,Falck,1994-02-15,9999-01-01
223397,Jamaludin,Morris,1986-02-25,1992-02-25
223397,Jamaludin,Morris,1992-02-25,1998-02-24
223397,Jamaludin,Morris,1998-02-24,9999-01-01
223398,Geoff,Denos,1985-08-23,1991-08-23
223398,Geoff,Denos,1991-08-23,9999-01-01
223399,Aamer,Radivojevic,1999-11-07,9999-01-01
223403,Stepehn,Engelmann,1990-05-31,1994-11-15
223406,Gift,Yoshimura,1987-03-31,1993-03-30
223406,Gift,Yoshimura,1993-03-30,1999-03-30
223406,Gift,Yoshimura,1999-03-30,9999-01-01
223407,Susuma,Rande,1997-10-17,9999-01-01
223413,Jingling,Gist,1985-04-15,1994-04-15
223413,Jingling,Gist,1994-04-15,9999-01-01
223418,Moni,Markovitch,1997-02-23,9999-01-01
223418,Moni,Markovitch,1988-02-24,1997-02-23
223423,Supot,Rullman,1997-02-09,9999-01-01
223425,Billur,Weedon,2001-07-14,9999-01-01
223425,Billur,Weedon,1996-07-14,2001-07-14
223431,Weicheng,Billingsley,1997-08-30,9999-01-01
223431,Weicheng,Billingsley,1992-08-30,1997-08-30
223443,JoAnna,Birke,1986-04-22,1991-04-22
223443,JoAnna,Birke,1991-04-22,9999-01-01
223450,Teunis,Albarhamtoshy,1992-09-11,1997-09-11
223450,Teunis,Albarhamtoshy,1997-09-11,9999-01-01
223456,Stabislas,Stassinopoulos,1994-06-12,2000-06-11
223456,Stabislas,Stassinopoulos,2000-06-11,9999-01-01
223461,Manibrata,Kusalik,1995-11-10,9999-01-01
223461,Manibrata,Kusalik,1986-11-10,1995-11-10
223476,Carrsten,Avouris,1993-03-11,9999-01-01
223476,Carrsten,Avouris,1986-03-11,1993-03-11
223483,Nahla,Danley,1994-09-20,9999-01-01
223483,Nahla,Danley,1988-09-20,1994-09-20
223486,Mang,England,1996-01-05,9999-01-01
223486,Mang,England,1989-01-04,1996-01-05
223491,Diederik,Snyers,1985-05-13,1994-05-13
223491,Diederik,Snyers,1994-05-13,9999-01-01
223493,Maja,Frolund,1989-08-30,9999-01-01
223501,Gennady,Cappelletti,1999-04-21,9999-01-01
223509,Haldon,Osgood,1987-10-28,1994-10-28
223509,Haldon,Osgood,1994-10-28,9999-01-01
223514,Arra,Alvarado,1989-06-22,1994-04-09
223525,Toong,Kropf,1992-07-27,9999-01-01
223525,Toong,Kropf,1985-07-27,1992-07-27
223526,Tommaso,Anily,1989-02-11,1994-02-11
223526,Tommaso,Anily,1994-02-11,9999-01-01
223539,Samphel,Kamber,1987-11-20,1993-11-19
223539,Samphel,Kamber,1993-11-19,9999-01-01
223543,Basil,Peres,1994-07-08,2002-07-08
223543,Basil,Peres,2002-07-08,9999-01-01
223547,Gaetan,Heijenga,1985-03-13,1994-03-13
223547,Gaetan,Heijenga,1994-03-13,9999-01-01
223550,Seongbae,McFarlan,1992-07-26,9999-01-01
223550,Seongbae,McFarlan,1985-07-26,1992-07-26
223555,Ortrun,Verhaegen,1999-05-10,9999-01-01
223555,Ortrun,Verhaegen,1994-05-10,1999-05-10
223557,Nishit,Polajnar,1992-09-22,9999-01-01
223557,Nishit,Polajnar,1985-09-22,1992-09-22
223559,Claude,Bresenham,1994-05-09,9999-01-01
223559,Claude,Bresenham,1988-05-09,1994-05-09
223565,Ymte,Waleschkowski,1988-05-24,1994-05-24
223565,Ymte,Waleschkowski,1994-05-24,2000-05-23
223565,Ymte,Waleschkowski,2000-05-23,9999-01-01
223581,Luise,Skrikant,1993-02-25,9999-01-01
223594,Janalee,Acton,1998-03-08,9999-01-01
223603,Hitomi,Unni,1985-03-18,1989-05-29
223619,Uwe,Orlowski,1995-03-07,9999-01-01
223619,Uwe,Orlowski,1986-03-07,1995-03-07
223620,Kazuyasu,Marshall,1992-04-16,2001-04-16
223620,Kazuyasu,Marshall,2001-04-16,9999-01-01
223624,Mokhtar,Cyre,1995-02-26,1998-05-30
223645,Tomokazu,Shumilov,1999-12-30,9999-01-01
223652,Amalendu,Vidya,1988-05-05,1996-05-05
223652,Amalendu,Vidya,1996-05-05,9999-01-01
223656,Eishiro,Oskamp,1995-01-01,9999-01-01
223656,Eishiro,Oskamp,1988-01-01,1995-01-01
223657,Kazuhide,Luca,1988-10-06,9999-01-01
223672,Ibibia,Deville,1993-02-03,9999-01-01
223672,Ibibia,Deville,1987-02-04,1993-02-03
223675,Dulce,Zedlitz,1985-06-05,1986-09-07
223703,Kokou,Bottner,1992-03-04,9999-01-01
223703,Kokou,Bottner,1985-03-04,1992-03-04
223711,Moti,Peroz,1987-05-09,1996-05-08
223711,Moti,Peroz,1996-05-08,9999-01-01
223729,Nahla,Mitchem,1986-10-22,9999-01-01
223731,Tsutomu,Restivo,1987-12-24,1994-12-24
223731,Tsutomu,Restivo,1994-12-24,9999-01-01
223732,Bowen,Perng,1988-03-13,9999-01-01
223742,Arlette,Salvesen,1998-12-17,9999-01-01
223745,Jenwei,Jeansoulin,1993-10-02,9999-01-01
223745,Jenwei,Jeansoulin,1987-10-03,1993-10-02
223750,Shaibal,Dayana,1995-06-08,9999-01-01
223750,Shaibal,Dayana,1989-06-08,1995-06-08
223768,Mani,Stifter,1999-08-02,9999-01-01
223768,Mani,Stifter,1990-08-02,1999-08-02
223770,Jayesh,Perry,1996-03-29,2001-08-25
223779,Jianhao,Ghalwash,1995-05-20,9999-01-01
223788,Jinya,Olivero,1991-03-07,1999-03-07
223788,Jinya,Olivero,1999-03-07,9999-01-01
223790,Aron,Rubsam,1996-12-31,9999-01-01
223790,Aron,Rubsam,1988-12-31,1996-12-31
223812,Reuven,Perl,1986-11-18,2002-03-12
223822,Remco,Geffroy,1995-06-23,1998-05-10
223827,Bernice,Driscoll,1986-11-28,9999-01-01
223830,Huican,Biros,1986-05-24,1992-05-23
223830,Huican,Biros,1992-05-23,9999-01-01
223849,Subir,Delgrange,1988-09-27,1990-02-16
223850,Mamdouh,Rossi,1995-03-13,9999-01-01
223856,Anestis,Vidya,1988-06-04,1994-06-04
223856,Anestis,Vidya,1994-06-04,9999-01-01
223869,Udaiprakash,Woycyznski,1994-02-28,9999-01-01
223870,Youssef,Kobara,1997-03-19,9999-01-01
223872,Supot,Penttonen,1991-12-31,9999-01-01
223874,Giao,Pauthner,1993-02-03,1998-06-03
223874,Giao,Pauthner,1986-02-03,1993-02-03
223886,Alassane,Delaune,1992-06-30,1995-05-21
223888,Gino,Stentiford,1996-10-19,9999-01-01
223891,Boalin,Kropp,1987-10-29,1996-10-28
223891,Boalin,Kropp,1996-10-28,1998-07-21
223910,Sverrir,Peltason,1993-02-11,9999-01-01
223910,Sverrir,Peltason,1988-02-12,1993-02-11
223927,Bernice,Furudate,1986-05-07,1994-05-07
223927,Bernice,Furudate,1994-05-07,2002-05-07
223927,Bernice,Furudate,2002-05-07,9999-01-01
223934,Lihong,Yurek,1988-09-08,1996-09-08
223934,Lihong,Yurek,1996-09-08,9999-01-01
223937,Heekeun,Schoegge,1999-10-16,9999-01-01
223941,Takanari,Deyuan,1999-09-10,2001-03-05
223942,Elgin,Plessier,1989-05-27,1997-05-27
223942,Elgin,Plessier,1997-05-27,9999-01-01
223970,Marjo,Jansen,1985-06-10,1993-06-10
223970,Marjo,Jansen,1993-06-10,2001-06-10
223970,Marjo,Jansen,2001-06-10,9999-01-01
223971,Mikhail,Bisiani,1999-07-21,9999-01-01
223972,Phillip,Peng,1994-10-18,9999-01-01
223972,Phillip,Peng,1988-10-18,1994-10-18
223975,Yongmin,Kusakabe,1989-04-30,1997-04-30
223975,Yongmin,Kusakabe,1997-04-30,9999-01-01
223981,Christoph,Cheshire,1993-02-23,9999-01-01
223981,Christoph,Cheshire,1986-02-23,1993-02-23
223987,Wayne,Lorch,1986-06-26,1993-06-26
223987,Wayne,Lorch,1993-06-26,9999-01-01
223995,Hyuckchul,Beilner,2000-01-12,9999-01-01
224000,Christfried,Kowalchuk,1997-01-05,1997-04-13
224002,Gaurav,Barinka,1987-11-14,1996-11-13
224002,Gaurav,Barinka,1996-11-13,9999-01-01
224004,Sastry,Ballarin,1987-07-24,1992-07-23
224004,Sastry,Ballarin,1992-07-23,9999-01-01
224006,Mohamadou,Monarch,1986-09-11,9999-01-01
224014,Perry,Beetstra,1987-03-23,1996-03-22
224014,Perry,Beetstra,1996-03-22,9999-01-01
224027,Val,Unni,1987-05-17,1994-05-17
224027,Val,Unni,1994-05-17,1999-07-02
224030,Atreyi,Sommen,1993-02-22,9999-01-01
224030,Atreyi,Sommen,1988-02-23,1993-02-22
224035,Inderjeet,Picaronny,2001-11-02,9999-01-01
224035,Inderjeet,Picaronny,1995-11-03,2001-11-02
224037,Sham,Sidhu,1988-10-31,1990-04-28
224044,Ingemar,Mitchem,1985-10-27,1993-10-27
224044,Ingemar,Mitchem,1993-10-27,9999-01-01
224046,Fusako,Herber,1988-04-06,1994-04-06
224046,Fusako,Herber,1994-04-06,1997-02-08
224051,Mark,Syrzycki,1987-09-24,9999-01-01
224067,Lene,Ruther,1995-01-14,9999-01-01
224067,Lene,Ruther,1987-01-14,1995-01-14
224070,Chrisa,Krzyzanowski,1992-04-04,9999-01-01
224070,Chrisa,Krzyzanowski,1987-04-05,1992-04-04
224085,Uri,Klerer,1990-07-30,1998-07-30
224085,Uri,Klerer,1998-07-30,9999-01-01
224102,Lokesh,Hoogerwoord,2001-03-08,9999-01-01
224102,Lokesh,Hoogerwoord,1994-03-08,2001-03-08
224111,Naftali,Dulay,1988-05-08,1996-05-08
224111,Naftali,Dulay,1996-05-08,9999-01-01
224117,Weiru,Khasidashvili,1998-01-05,9999-01-01
224117,Weiru,Khasidashvili,1993-01-05,1998-01-05
224119,Morrie,Terwilliger,1994-09-11,9999-01-01
224119,Morrie,Terwilliger,1989-09-11,1994-09-11
224139,Sachem,Heuter,1987-04-05,1993-04-04
224139,Sachem,Heuter,1993-04-04,9999-01-01
224141,Pranjal,Chenoweth,1987-12-16,1996-12-15
224141,Pranjal,Chenoweth,1996-12-15,9999-01-01
224142,Zhiguo,McClure,1993-10-08,9999-01-01
224143,Barun,Waterhouse,1987-08-07,1990-11-25
224162,Munenori,Olano,1987-07-16,9999-01-01
224166,Mary,Baaz,1995-06-11,2001-06-10
224166,Mary,Baaz,2001-06-10,9999-01-01
224171,Chaitali,Ramamoorthy,1993-05-25,9999-01-01
224171,Chaitali,Ramamoorthy,1987-05-26,1993-05-25
224180,Goncalo,Hartvigsen,1993-08-23,9999-01-01
224180,Goncalo,Hartvigsen,1988-08-23,1993-08-23
224181,Sadun,Zongker,1985-08-15,1992-08-15
224181,Sadun,Zongker,1992-08-15,9999-01-01
224197,Murthy,Neiman,1996-03-08,9999-01-01
224197,Murthy,Neiman,1989-03-08,1996-03-08
224206,Bilhanan,Ciolek,1994-06-17,9999-01-01
224207,Youssef,Khalil,1987-10-01,9999-01-01
224211,Amstein,Schreiter,1985-08-05,1990-08-05
224211,Amstein,Schreiter,1990-08-05,9999-01-01
224214,Alassane,Mateescu,1987-12-03,1995-12-03
224214,Alassane,Mateescu,1995-12-03,9999-01-01
224216,Alper,Trumbly,1991-07-24,1993-05-16
224219,Murthy,Knightly,1995-07-06,2000-07-05
224219,Murthy,Knightly,2000-07-05,9999-01-01
224222,Sumant,Thorensen,1994-07-12,9999-01-01
224231,IEEE,Tsukune,1985-08-23,1989-02-14
224234,Maha,Slobodova,1986-09-30,1993-09-30
224234,Maha,Slobodova,1993-09-30,9999-01-01
224245,Tuval,Vecchi,1987-03-14,1992-09-26
224251,Kensei,Juneja,1987-05-22,9999-01-01
224253,Conal,Monkewich,1987-05-09,9999-01-01
224255,Hatem,Pews,1996-02-22,9999-01-01
224260,Bedir,Bratten,1994-05-27,1999-05-27
224260,Bedir,Bratten,1999-05-27,2001-09-21
224264,Weiwu,Lorch,1987-03-06,9999-01-01
224269,Makato,Kornatzky,1987-12-15,9999-01-01
224288,Kazunori,Meriste,1986-01-01,1993-01-01
224288,Kazunori,Meriste,1993-01-01,2000-01-02
224288,Kazunori,Meriste,2000-01-02,9999-01-01
224291,Christophe,Rosca,1988-09-29,1994-09-29
224291,Christophe,Rosca,1994-09-29,9999-01-01
224294,Shmuel,Tyugu,1986-10-02,9999-01-01
224309,Valeri,Shackell,1985-02-20,1992-02-21
224309,Valeri,Shackell,1992-02-21,9999-01-01
224310,Mayumi,Marzano,1992-11-19,1999-02-20
224317,Felicidad,Broomell,1995-12-29,9999-01-01
224317,Felicidad,Broomell,1988-12-28,1995-12-29
224319,Mona,Middleton,2000-07-13,9999-01-01
224319,Mona,Middleton,1992-07-13,2000-07-13
224321,Shooichi,Ritcey,1986-07-29,1995-07-29
224321,Shooichi,Ritcey,1995-07-29,9999-01-01
224322,Saddek,Feldmann,1999-02-27,2000-10-15
224352,Adin,Talmor,1992-07-06,1995-07-04
224356,Giri,Tischendorf,1994-05-09,9999-01-01
224356,Giri,Tischendorf,1987-05-09,1994-05-09
224364,Jouko,Nitto,1990-09-07,1996-02-17
224364,Jouko,Nitto,1985-09-07,1990-09-07
224368,Aksel,Ventosa,1991-07-06,9999-01-01
224368,Aksel,Ventosa,1985-07-06,1991-07-06
224375,Zhilian,Bain,1987-03-04,9999-01-01
224378,Selwyn,Gips,1988-02-28,1995-02-28
224378,Selwyn,Gips,1995-02-28,9999-01-01
224386,Yucai,Bhattacharjee,1996-03-24,1997-11-27
224387,Sajjan,Emiris,1993-08-23,1999-08-23
224387,Sajjan,Emiris,1999-08-23,9999-01-01
224394,Isaac,Sanella,1993-09-09,1994-08-05
224394,Isaac,Sanella,1988-09-09,1993-09-09
224398,Duangkaew,Perly,1987-03-11,1992-03-10
224398,Duangkaew,Perly,1992-03-10,9999-01-01
224410,Mara,Polajnar,1988-08-17,1995-08-18
224410,Mara,Polajnar,1995-08-18,9999-01-01
224430,Hidefumi,Siprelle,1988-07-08,1993-06-04
224431,Xiadong,Bruckman,1995-03-13,9999-01-01
224431,Xiadong,Bruckman,1988-03-12,1995-03-13
224437,Aruna,Juneja,1986-09-14,1994-09-14
224437,Aruna,Juneja,1994-09-14,1997-06-19
224456,Kwok,Stasinski,1996-07-07,9999-01-01
224460,Danai,Dayana,1992-06-24,1999-06-25
224460,Danai,Dayana,1999-06-25,9999-01-01
224461,Zhonghua,Osgood,1988-02-14,1989-09-28
224466,Sanjay,Salinas,1989-02-11,1994-01-19
224467,Gad,Miyakawa,1985-04-29,1992-04-29
224467,Gad,Miyakawa,1992-04-29,9999-01-01
224472,Marla,Birta,1996-01-20,9999-01-01
224497,Yechiam,Range,1999-04-11,9999-01-01
224498,Mary,Khalil,1992-05-12,9999-01-01
224498,Mary,Khalil,1986-05-13,1992-05-12
224505,Shuji,Stanger,1993-11-25,9999-01-01
224505,Shuji,Stanger,1986-11-25,1993-11-25
224511,Elzbieta,Einsfeld,1986-01-10,1994-01-10
224511,Elzbieta,Einsfeld,1994-01-10,9999-01-01
224516,Kazuhito,Schlenzig,1986-03-06,1987-05-08
224526,Haldun,Uehara,1996-01-09,9999-01-01
224526,Haldun,Uehara,1988-01-09,1996-01-09
224553,Dung,Ibel,1988-12-12,1995-12-13
224553,Dung,Ibel,1995-12-13,9999-01-01
224582,Xudong,Ruemmler,1999-02-20,9999-01-01
224595,Menkae,Langford,1986-02-19,9999-01-01
224597,Dipayan,Genther,1985-09-07,9999-01-01
224612,Marsha,Munck,1994-06-08,9999-01-01
224612,Marsha,Munck,1986-06-08,1994-06-08
224622,Tetsurou,Lipner,1987-08-12,1995-08-12
224622,Tetsurou,Lipner,1995-08-12,9999-01-01
224664,Jaroslava,Peir,1997-10-06,2001-10-25
224665,Lobel,Castellani,1997-06-28,9999-01-01
224665,Lobel,Castellani,1992-06-28,1997-06-28
224675,Barna,Cappello,1986-08-01,9999-01-01
224676,Souichi,Cesareni,1996-05-28,9999-01-01
224679,Mats,Simmel,1998-04-15,9999-01-01
224680,Beshir,Liedekerke,1986-07-22,9999-01-01
224692,Candida,Perng,1994-10-21,9999-01-01
224692,Candida,Perng,1986-10-21,1994-10-21
224694,Arfst,Collette,1986-08-26,9999-01-01
224699,Charlene,Ponthieu,1987-09-10,1995-09-10
224699,Charlene,Ponthieu,1995-09-10,9999-01-01
224701,Keung,Vakili,1987-11-27,1993-11-26
224701,Keung,Vakili,1993-11-26,9999-01-01
224723,Guadalupe,Alpay,1999-07-12,9999-01-01
224724,Gretta,Wroclawski,1988-01-06,1995-01-06
224724,Gretta,Wroclawski,1995-01-06,9999-01-01
224728,Atreye,Casley,1988-07-31,9999-01-01
224737,Yurij,Shokrollahi,1996-11-21,1997-08-16
224755,Xumin,Heping,1989-07-17,1997-07-17
224755,Xumin,Heping,1997-07-17,9999-01-01
224764,Utpal,Nastansky,1997-11-24,9999-01-01
224776,Thanasis,Salinas,1995-04-21,9999-01-01
224776,Thanasis,Salinas,1989-04-21,1995-04-21
224781,Rosli,Soloway,1993-03-16,9999-01-01
224785,Yaghout,Beetstra,1994-02-17,9999-01-01
224785,Yaghout,Beetstra,1986-02-17,1994-02-17
224791,Jenwei,Besancenot,1985-05-17,9999-01-01
224795,Chaitali,Shokrollahi,1998-11-10,9999-01-01
224795,Chaitali,Shokrollahi,1989-11-10,1998-11-10
224810,Muneo,Cappello,1998-11-07,9999-01-01
224818,Zhensheng,Rosis,1994-12-13,9999-01-01
224818,Zhensheng,Rosis,1987-12-13,1994-12-13
224820,Shalesh,Plesums,1996-02-10,9999-01-01
224822,Lobel,Alpin,1991-04-12,2000-06-12
224822,Lobel,Alpin,1985-04-12,1991-04-12
224824,Leaf,Zedlitz,1990-09-27,9999-01-01
224824,Leaf,Zedlitz,1985-09-27,1990-09-27
224828,Zhigen,Versino,1985-10-11,9999-01-01
224831,Arunas,Ermel,1997-12-14,9999-01-01
224831,Arunas,Ermel,1991-12-15,1997-12-14
224832,Rimli,Coombs,1990-03-02,1993-03-12
224837,Yahiko,Ambroszkiewicz,1986-12-15,1991-12-15
224837,Yahiko,Ambroszkiewicz,1991-12-15,1996-12-14
224837,Yahiko,Ambroszkiewicz,1996-12-14,9999-01-01
224843,Janalee,Openshaw,1995-06-06,9999-01-01
224843,Janalee,Openshaw,1989-06-06,1995-06-06
224848,LiMin,Waterhouse,1993-07-21,1999-07-21
224848,LiMin,Waterhouse,1999-07-21,9999-01-01
224853,Djelloul,Randi,1985-10-24,1993-10-24
224853,Djelloul,Randi,1993-10-24,9999-01-01
224859,Emdad,Ramalingam,1988-04-28,2000-06-01
224871,Fumitaka,Conry,1995-03-01,9999-01-01
224875,Yongmao,Gewali,1991-10-22,9999-01-01
224875,Yongmao,Gewali,1985-10-22,1991-10-22
224880,Angus,Ramsay,1994-11-07,9999-01-01
224885,Hercules,Matheson,1998-12-04,9999-01-01
224885,Hercules,Matheson,1989-12-04,1998-12-04
224899,Taisook,Taubman,1985-05-10,9999-01-01
224901,Naftali,Pero,1985-12-22,1992-12-22
224901,Naftali,Pero,1992-12-22,9999-01-01
224907,Holgard,Matzke,1992-05-07,9999-01-01
224907,Holgard,Matzke,1985-05-07,1992-05-07
224917,Danae,Pollock,1988-11-24,1997-11-24
224917,Danae,Pollock,1997-11-24,9999-01-01
224920,Xiaocheng,Sigstam,1987-05-21,1992-05-20
224920,Xiaocheng,Sigstam,1992-05-20,1997-05-20
224920,Xiaocheng,Sigstam,1997-05-20,9999-01-01
224927,Conrado,Serna,1993-11-22,9999-01-01
224927,Conrado,Serna,1987-11-23,1993-11-22
224932,Zhiguo,Rodier,1991-11-07,1996-11-06
224932,Zhiguo,Rodier,1996-11-06,1997-04-20
224937,Demin,Solovay,1992-11-27,9999-01-01
224942,Dayanand,Swab,1995-12-13,9999-01-01
224951,Susanna,Hartvigsen,1990-05-26,1997-05-26
224951,Susanna,Hartvigsen,1997-05-26,9999-01-01
224959,Guoxiang,Swen,2000-01-17,9999-01-01
224959,Guoxiang,Swen,1994-01-17,2000-01-17
224973,Steve,Gire,1988-01-19,1996-01-19
224973,Steve,Gire,1996-01-19,9999-01-01
224983,Deniz,Makrucki,1986-12-19,1991-11-08
